date,open,High,low,close,volume
2020-01-02,14.029999732971191,14.135000228881836,13.975000381469727,14.0649995803833,5576733
2020-01-03,14.104999542236328,14.279999732971191,14.0600004196167,14.239999771118164,4769535
2020-01-06,14.260000228881836,14.475000381469727,14.260000228881836,14.350000381469727,3960659
2020-01-07,14.364999771118164,14.420000076293945,14.229999542236328,14.229999542236328,6809406
2020-01-08,14.229999542236328,14.375,14.154999732971191,14.359999656677246,4661762
2020-01-09,14.399999618530273,14.404999732971191,14.15999984741211,14.170000076293945,9326800
2020-01-10,14.25,14.404999732971191,14.135000228881836,14.319999694824219,3762822
2020-01-13,14.350000381469727,14.350000381469727,14.135000228881836,14.244999885559082,9160802
2020-01-14,14.244999885559082,14.279999732971191,14.175000190734863,14.234999656677246,5799009
2020-01-15,14.21500015258789,14.239999771118164,14.045000076293945,14.100000381469727,4016320
2020-01-16,14.09000015258789,14.265000343322754,14.074999809265137,14.145000457763672,4264590
2020-01-17,14.199999809265137,14.239999771118164,14.015000343322754,14.039999961853027,4323080
2020-01-20,14.0649995803833,14.074999809265137,13.864999771118164,13.920000076293945,7740315
2020-01-21,13.854999542236328,13.854999542236328,13.71500015258789,13.774999618530273,20149802
2020-01-22,13.800000190734863,13.8100004196167,13.600000381469727,13.600000381469727,8705875
2020-01-23,13.5,13.5,13.045000076293945,13.130000114440918,11851595
2020-01-24,13.125,13.229999542236328,13.09000015258789,13.100000381469727,7410029
2020-01-27,12.9350004196167,12.9350004196167,12.649999618530273,12.649999618530273,8906675
2020-01-28,12.710000038146973,12.819999694824219,12.59000015258789,12.770000457763672,10668180
2020-01-29,12.890000343322754,12.920000076293945,12.699999809265137,12.795000076293945,15454614
2020-01-30,12.675000190734863,12.739999771118164,12.539999961853027,12.579999923706055,10235930
2020-01-31,12.680000305175781,12.680000305175781,12.40999984741211,12.46500015258789,7611213
2020-02-03,12.46500015258789,12.475000381469727,12.28499984741211,12.28499984741211,10596894
2020-02-04,12.380000114440918,12.595000267028809,12.350000381469727,12.579999923706055,8288812
2020-02-05,12.545000076293945,12.925000190734863,12.489999771118164,12.795000076293945,14104207
2020-02-06,12.930000305175781,12.970000267028809,12.744999885559082,12.824999809265137,22068690
2020-02-07,12.829999923706055,12.829999923706055,12.710000038146973,12.755000114440918,5926955
2020-02-10,12.75,12.765000343322754,12.59000015258789,12.59000015258789,6964625
2020-02-11,12.680000305175781,12.75,12.609999656677246,12.744999885559082,5190198
2020-02-12,12.78499984741211,12.895000457763672,12.760000228881836,12.770000457763672,6455374
2020-02-13,12.75,12.75,12.545000076293945,12.664999961853027,5688394
2020-02-14,12.6850004196167,12.770000457763672,12.619999885559082,12.649999618530273,3683911
2020-02-17,12.5649995803833,12.649999618530273,12.515000343322754,12.524999618530273,5301328
2020-02-18,12.5,12.53499984741211,12.34000015258789,12.345000267028809,7076534
